name,num_tracks,idx,file,pid,modified_at,collaborative,num_albums,num_followers
nostalgia,221,629,mpd.slice.771000-771999.json,771629,1478044800,true,139,5
today,221,317,mpd.slice.774000-774999.json,774317,1509408000,false,213,3
playlist,221,721,mpd.slice.774000-774999.json,774721,1450051200,false,175,6
Country Music,221,51,mpd.slice.777000-777999.json,777051,1508716800,false,128,1
90's,221,89,mpd.slice.778000-778999.json,778089,1508803200,false,120,1
Grad,221,673,mpd.slice.778000-778999.json,778673,1402876800,false,157,1
Oldies,221,838,mpd.slice.779000-779999.json,779838,1491609600,false,189,1
80s and 90s,221,307,mpd.slice.780000-780999.json,780307,1477094400,false,148,1
Country,221,472,mpd.slice.784000-784999.json,784472,1410998400,false,84,1
sb,221,619,mpd.slice.785000-785999.json,785619,1498953600,false,149,3
rock,221,13,mpd.slice.786000-786999.json,786013,1503532800,false,122,1
why not ,221,57,mpd.slice.786000-786999.json,786057,1486684800,false,129,1
EDM,221,859,mpd.slice.786000-786999.json,786859,1503532800,false,204,1
Music,221,702,mpd.slice.788000-788999.json,788702,1509408000,false,157,1
recently added,221,769,mpd.slice.788000-788999.json,788769,1509408000,false,198,1
1989,221,245,mpd.slice.789000-789999.json,789245,1425081600,false,158,1
2000,221,338,mpd.slice.791000-791999.json,791338,1507334400,false,167,1
Jams,221,278,mpd.slice.792000-792999.json,792278,1485648000,false,160,3
Charlie,221,491,mpd.slice.799000-799999.json,799491,1508716800,false,147,1
oldies,221,850,mpd.slice.804000-804999.json,804850,1460678400,false,176,2
Vallenato,221,230,mpd.slice.806000-806999.json,806230,1506643200,false,76,3
Christmas Party,221,903,mpd.slice.813000-813999.json,813903,1417219200,false,77,1
DriveTime,221,596,mpd.slice.814000-814999.json,814596,1503014400,false,167,1
24/7,221,736,mpd.slice.815000-815999.json,815736,1506297600,false,104,3
Run The World,221,223,mpd.slice.817000-817999.json,817223,1492041600,true,180,6
Jazz,221,957,mpd.slice.817000-817999.json,817957,1459296000,false,62,2
hits,221,345,mpd.slice.818000-818999.json,818345,1505520000,false,174,1
EDM,221,955,mpd.slice.818000-818999.json,818955,1469318400,false,183,1
Rap,221,434,mpd.slice.819000-819999.json,819434,1509408000,false,128,1
Rap/Hip-Hop,221,242,mpd.slice.820000-820999.json,820242,1509321600,false,80,3
Cloud 9,221,27,mpd.slice.821000-821999.json,821027,1447977600,false,132,2
EDM,221,550,mpd.slice.822000-822999.json,822550,1502409600,false,205,1
Country,221,800,mpd.slice.822000-822999.json,822800,1503878400,false,168,1
Lake Music,221,431,mpd.slice.823000-823999.json,823431,1501804800,false,165,1
Lauren,221,473,mpd.slice.825000-825999.json,825473,1407110400,false,86,1
Musicals,221,205,mpd.slice.829000-829999.json,829205,1502668800,false,25,1
Depeche Mode,221,301,mpd.slice.830000-830999.json,830301,1494460800,false,52,1
Country,221,335,mpd.slice.830000-830999.json,830335,1508544000,false,153,3
Alt,221,783,mpd.slice.830000-830999.json,830783,1423699200,false,117,6
hip pop,221,275,mpd.slice.831000-831999.json,831275,1484006400,false,140,2
Woah,221,84,mpd.slice.832000-832999.json,832084,1506211200,false,159,4
Rap,221,946,mpd.slice.834000-834999.json,834946,1483315200,false,95,1
Awesome,221,19,mpd.slice.843000-843999.json,843019,1482796800,false,193,1
F E E L S,221,190,mpd.slice.843000-843999.json,843190,1471046400,false,194,2
Slow Jams,221,438,mpd.slice.844000-844999.json,844438,1507248000,false,184,2
2014/2015,221,468,mpd.slice.845000-845999.json,845468,1495497600,false,182,6
Piano,221,495,mpd.slice.848000-848999.json,848495,1457740800,false,113,1
Born Sinner,221,812,mpd.slice.850000-850999.json,850812,1422662400,false,28,1
Germany,221,6,mpd.slice.851000-851999.json,851006,1473897600,false,80,1
Work,221,155,mpd.slice.851000-851999.json,851155,1431388800,false,193,1
random music  ,221,608,mpd.slice.853000-853999.json,853608,1467849600,true,146,2
Sasquatch!,221,99,mpd.slice.854000-854999.json,854099,1370304000,false,44,1
accapella,221,364,mpd.slice.854000-854999.json,854364,1502668800,false,115,4
Spanish,221,476,mpd.slice.858000-858999.json,858476,1424563200,false,161,3
2 am,221,955,mpd.slice.858000-858999.json,858955,1507939200,false,180,1
coolin ,221,327,mpd.slice.861000-861999.json,861327,1492041600,false,143,5
Ideas,221,493,mpd.slice.864000-864999.json,864493,1494720000,false,137,3
Indy,221,41,mpd.slice.865000-865999.json,865041,1509062400,false,183,1
hay,221,886,mpd.slice.866000-866999.json,866886,1470787200,false,153,1
Asdfghjkl,221,108,mpd.slice.870000-870999.json,870108,1467158400,false,111,1
summer 2017,221,829,mpd.slice.870000-870999.json,870829,1508457600,false,198,2
Rap,221,418,mpd.slice.872000-872999.json,872418,1441152000,false,160,1
Chill ,221,517,mpd.slice.874000-874999.json,874517,1508976000,false,194,5
mix !!,221,667,mpd.slice.876000-876999.json,876667,1454716800,false,48,1
Pandora,221,286,mpd.slice.877000-877999.json,877286,1474070400,false,182,1
Throwback,221,512,mpd.slice.877000-877999.json,877512,1509062400,false,183,4
Me,221,525,mpd.slice.878000-878999.json,878525,1478822400,false,108,1
Isaiah,221,895,mpd.slice.879000-879999.json,879895,1460592000,false,87,1
Teenagers,221,95,mpd.slice.881000-881999.json,881095,1382054400,false,138,1
Running Mix,221,965,mpd.slice.883000-883999.json,883965,1434326400,false,201,2
Old classics,221,792,mpd.slice.886000-886999.json,886792,1504483200,false,171,1
turn up,221,283,mpd.slice.888000-888999.json,888283,1509235200,false,135,1
Studying,221,178,mpd.slice.890000-890999.json,890178,1442793600,false,12,1
THAT GOOD GOOD,221,710,mpd.slice.892000-892999.json,892710,1464220800,false,189,1
Country Time,221,413,mpd.slice.896000-896999.json,896413,1418774400,false,81,1
lit af,221,582,mpd.slice.897000-897999.json,897582,1496880000,false,146,1
Reggae,221,145,mpd.slice.901000-901999.json,901145,1432339200,false,103,1
Vibes,221,753,mpd.slice.902000-902999.json,902753,1509408000,false,194,4
90s,221,9,mpd.slice.905000-905999.json,905009,1438387200,false,130,1
best playlist,221,224,mpd.slice.906000-906999.json,906224,1509148800,false,175,1
Throwbacks,221,463,mpd.slice.906000-906999.json,906463,1508284800,false,179,3
Summer,221,469,mpd.slice.906000-906999.json,906469,1439683200,false,130,1
All My Music,221,59,mpd.slice.907000-907999.json,907059,1434672000,false,142,1
Country Rap,221,468,mpd.slice.908000-908999.json,908468,1504828800,false,87,1
New House,221,620,mpd.slice.909000-909999.json,909620,1504828800,false,206,1
Rap,221,904,mpd.slice.911000-911999.json,911904,1493683200,false,93,1
Neue Playlist,221,517,mpd.slice.914000-914999.json,914517,1428537600,false,176,3
Chill,221,250,mpd.slice.915000-915999.json,915250,1465257600,false,168,1
AFRO,221,296,mpd.slice.920000-920999.json,920296,1427932800,false,49,2
Groovy,221,425,mpd.slice.920000-920999.json,920425,1509062400,false,201,3
🇲🇽,221,833,mpd.slice.920000-920999.json,920833,1509321600,false,172,1
country 2.0,221,139,mpd.slice.922000-922999.json,922139,1507852800,false,134,1
paradise ,221,988,mpd.slice.922000-922999.json,922988,1462752000,false,163,1
80's Favorites,221,659,mpd.slice.925000-925999.json,925659,1487289600,false,193,1
Vibin,221,883,mpd.slice.925000-925999.json,925883,1508544000,false,113,6
Work,221,221,mpd.slice.926000-926999.json,926221,1499558400,false,111,4
Emotional ,221,978,mpd.slice.926000-926999.json,926978,1489190400,false,38,1
Old,221,663,mpd.slice.928000-928999.json,928663,1419811200,false,179,1
Rock 🤘🏻,221,452,mpd.slice.930000-930999.json,930452,1505952000,false,172,1
Música,221,934,mpd.slice.930000-930999.json,930934,1492732800,true,101,1
Hawaiian,221,111,mpd.slice.933000-933999.json,933111,1509408000,false,106,16
Rap,221,17,mpd.slice.934000-934999.json,934017,1509408000,false,125,1
ROAD TRIP,221,372,mpd.slice.934000-934999.json,934372,1498521600,false,163,2
InD,221,829,mpd.slice.934000-934999.json,934829,1495584000,false,160,7
2U,221,684,mpd.slice.935000-935999.json,935684,1508284800,false,172,1
Reggae,221,912,mpd.slice.936000-936999.json,936912,1508716800,false,157,1
Spring 2017,221,110,mpd.slice.937000-937999.json,937110,1507161600,false,54,1
Reggaeton,221,145,mpd.slice.937000-937999.json,937145,1508544000,false,175,1
summer 17,221,259,mpd.slice.937000-937999.json,937259,1508976000,false,179,1
Workout,221,375,mpd.slice.940000-940999.json,940375,1508889600,false,164,2
playlist,221,244,mpd.slice.942000-942999.json,942244,1506470400,false,155,3
idk,221,699,mpd.slice.942000-942999.json,942699,1507161600,false,132,1
aloha,221,407,mpd.slice.944000-944999.json,944407,1503705600,false,194,1
Movie,221,389,mpd.slice.946000-946999.json,946389,1502755200,false,120,1
Workin,221,495,mpd.slice.946000-946999.json,946495,1506902400,false,195,7
nuevo ,221,784,mpd.slice.947000-947999.json,947784,1505088000,false,165,1
good stuff ,221,293,mpd.slice.948000-948999.json,948293,1446595200,false,171,1
YEET,221,376,mpd.slice.948000-948999.json,948376,1508025600,false,155,2
My Heart,221,697,mpd.slice.949000-949999.json,949697,1421712000,false,24,2
funky,221,51,mpd.slice.950000-950999.json,950051,1453507200,false,174,1
18,221,750,mpd.slice.953000-953999.json,953750,1442880000,false,30,2
childhood,221,240,mpd.slice.954000-954999.json,954240,1447459200,false,36,1
Summer '17,221,757,mpd.slice.954000-954999.json,954757,1506643200,false,170,1
Rise,221,897,mpd.slice.954000-954999.json,954897,1472860800,false,198,1
EDM,221,809,mpd.slice.955000-955999.json,955809,1493942400,false,174,6
Mood ,221,631,mpd.slice.956000-956999.json,956631,1509148800,false,171,2
Good Vibes,221,589,mpd.slice.958000-958999.json,958589,1509321600,false,192,4
Remixes,221,66,mpd.slice.959000-959999.json,959066,1432598400,false,177,1
Alternative,221,55,mpd.slice.960000-960999.json,960055,1452038400,false,160,1
Decades,221,138,mpd.slice.965000-965999.json,965138,1506816000,false,187,3
Christian ,221,145,mpd.slice.965000-965999.json,965145,1507334400,false,82,1
Relax,221,282,mpd.slice.966000-966999.json,966282,1508371200,false,190,1
Recently,221,367,mpd.slice.968000-968999.json,968367,1509062400,false,210,1
long car rides ,221,954,mpd.slice.973000-973999.json,973954,1508112000,false,180,1
Coach,221,159,mpd.slice.974000-974999.json,974159,1397433600,false,65,2
good songs!,221,205,mpd.slice.974000-974999.json,974205,1509321600,false,163,2
the best,221,323,mpd.slice.974000-974999.json,974323,1487635200,false,146,3
80's,221,26,mpd.slice.976000-976999.json,976026,1475971200,false,164,1
lets go,221,190,mpd.slice.976000-976999.json,976190,1501718400,false,164,1
Rap$,221,517,mpd.slice.979000-979999.json,979517,1451433600,false,155,2
nostalgia,221,761,mpd.slice.979000-979999.json,979761,1508198400,false,44,1
Reggae jams,221,885,mpd.slice.979000-979999.json,979885,1499299200,false,166,8
Gary,221,261,mpd.slice.982000-982999.json,982261,1494806400,false,175,2
Throwback,221,720,mpd.slice.984000-984999.json,984720,1500681600,false,193,2
SUMMER SUN,221,236,mpd.slice.988000-988999.json,988236,1508371200,true,203,8
Shuffle,221,456,mpd.slice.989000-989999.json,989456,1451347200,false,153,2
Black list,221,678,mpd.slice.992000-992999.json,992678,1491868800,false,179,1
Upbeats,221,421,mpd.slice.995000-995999.json,995421,1498435200,false,176,1
Canciones de amor,221,649,mpd.slice.996000-996999.json,996649,1509408000,false,180,3
Now,222,827,mpd.slice.1000-1999.json,1827,1441065600,false,52,1
Cool Down,222,498,mpd.slice.2000-2999.json,2498,1439337600,false,170,3
jet,222,13,mpd.slice.4000-4999.json,4013,1509408000,false,128,1
car2,222,172,mpd.slice.5000-5999.json,5172,1509321600,false,164,1
Current,222,559,mpd.slice.5000-5999.json,5559,1473638400,false,189,1
Work,222,448,mpd.slice.7000-7999.json,7448,1427932800,false,189,1
fresh,222,719,mpd.slice.7000-7999.json,7719,1506729600,false,174,1
fav songs,222,411,mpd.slice.11000-11999.json,11411,1509408000,false,124,1
Disney,222,306,mpd.slice.12000-12999.json,12306,1466467200,false,35,1
rap,222,623,mpd.slice.12000-12999.json,12623,1495152000,false,90,1
Dat Way,222,202,mpd.slice.15000-15999.json,15202,1509062400,false,123,80
mirror,222,592,mpd.slice.17000-17999.json,17592,1492819200,false,185,5
Everyday music,222,548,mpd.slice.18000-18999.json,18548,1480636800,false,173,3
Mc,222,317,mpd.slice.23000-23999.json,23317,1470700800,false,185,3
country,222,583,mpd.slice.23000-23999.json,23583,1506470400,false,167,1
Childhood,222,882,mpd.slice.23000-23999.json,23882,1506643200,false,184,1
Marmalade,222,997,mpd.slice.25000-25999.json,25997,1501804800,false,110,1
one,222,182,mpd.slice.27000-27999.json,27182,1478908800,false,196,2
House,222,442,mpd.slice.27000-27999.json,27442,1494892800,false,200,2
Simple.,222,783,mpd.slice.31000-31999.json,31783,1502755200,false,154,1
LILA,222,860,mpd.slice.31000-31999.json,31860,1496620800,false,127,1
chill,222,435,mpd.slice.33000-33999.json,33435,1498003200,false,194,2
Aphex Twin,222,285,mpd.slice.34000-34999.json,34285,1501459200,false,29,38
game music,222,7,mpd.slice.37000-37999.json,37007,1408579200,false,37,1
Alt,222,28,mpd.slice.37000-37999.json,37028,1482278400,false,84,2
My favorites,222,224,mpd.slice.37000-37999.json,37224,1508457600,false,184,1
Rap!,222,242,mpd.slice.39000-39999.json,39242,1372291200,false,177,1
Prince ,222,755,mpd.slice.40000-40999.json,40755,1490659200,false,170,1
Pop Chill,222,814,mpd.slice.40000-40999.json,40814,1486252800,false,139,1
feelin' it,222,916,mpd.slice.42000-42999.json,42916,1500768000,false,174,3
2017**,222,335,mpd.slice.43000-43999.json,43335,1508371200,false,180,2
Classic Songs,222,990,mpd.slice.44000-44999.json,44990,1509408000,false,190,5
Oldies but Goodies,222,35,mpd.slice.45000-45999.json,45035,1474243200,true,156,1
2014 ,222,794,mpd.slice.46000-46999.json,46794,1390780800,false,171,1
Turn up,222,377,mpd.slice.47000-47999.json,47377,1491955200,false,141,1
Kick It,222,677,mpd.slice.48000-48999.json,48677,1508976000,false,184,1
Rumba,222,910,mpd.slice.49000-49999.json,49910,1461110400,false,140,3
oh baby,222,443,mpd.slice.50000-50999.json,50443,1500854400,false,197,16
Phoebe,222,855,mpd.slice.50000-50999.json,50855,1426982400,false,140,1
Current Favorites,222,153,mpd.slice.51000-51999.json,51153,1482278400,false,39,1
driving,222,19,mpd.slice.53000-53999.json,53019,1474588800,false,54,3
Dad's Party,222,556,mpd.slice.53000-53999.json,53556,1469232000,false,176,1
pop,222,416,mpd.slice.54000-54999.json,54416,1471564800,false,204,2
RAP,222,61,mpd.slice.57000-57999.json,57061,1509062400,false,141,1
Country,222,719,mpd.slice.57000-57999.json,57719,1454457600,false,121,1
Turn Up,222,275,mpd.slice.58000-58999.json,58275,1507680000,false,177,1
Mud,222,303,mpd.slice.58000-58999.json,58303,1409184000,false,96,1
playlist,222,978,mpd.slice.58000-58999.json,58978,1508889600,false,181,2
car jams ,222,932,mpd.slice.59000-59999.json,59932,1506643200,false,166,1
dakota,222,643,mpd.slice.60000-60999.json,60643,1414972800,false,109,1
childhood,222,621,mpd.slice.61000-61999.json,61621,1489017600,false,181,1
Kompa,222,919,mpd.slice.61000-61999.json,61919,1381017600,false,44,1
Instrumental,222,29,mpd.slice.63000-63999.json,63029,1394668800,false,52,1
classic rock,222,94,mpd.slice.67000-67999.json,67094,1492646400,false,181,1
Country Playlist,222,842,mpd.slice.67000-67999.json,67842,1508889600,false,122,9
Summer BBQ,222,132,mpd.slice.70000-70999.json,70132,1463011200,false,104,1
League,222,823,mpd.slice.71000-71999.json,71823,1502928000,false,165,1
random,222,284,mpd.slice.74000-74999.json,74284,1505260800,false,178,2
Texas,222,535,mpd.slice.74000-74999.json,74535,1500595200,false,116,1
rap,222,50,mpd.slice.75000-75999.json,75050,1449446400,false,122,1
Strange Music,222,363,mpd.slice.75000-75999.json,75363,1484784000,false,32,1
rock,222,624,mpd.slice.76000-76999.json,76624,1508630400,false,157,2
Modern Classical,222,260,mpd.slice.77000-77999.json,77260,1345075200,true,28,1
Classics,222,378,mpd.slice.77000-77999.json,77378,1507507200,false,189,3
Chill,222,893,mpd.slice.77000-77999.json,77893,1506816000,false,163,1
Rancheras,222,434,mpd.slice.78000-78999.json,78434,1382054400,false,55,1
sick,222,459,mpd.slice.78000-78999.json,78459,1506124800,false,174,1
Rock,222,937,mpd.slice.79000-79999.json,79937,1508457600,false,185,1
Work Music,222,591,mpd.slice.80000-80999.json,80591,1499212800,false,153,2
WORKOUT,222,116,mpd.slice.81000-81999.json,81116,1506556800,false,196,2
Roy,222,560,mpd.slice.82000-82999.json,82560,1498867200,false,210,1
Good Songs (:,222,700,mpd.slice.84000-84999.json,84700,1390694400,false,44,1
shower music,222,307,mpd.slice.88000-88999.json,88307,1509321600,false,197,2
Hippity Hop,222,602,mpd.slice.90000-90999.json,90602,1498953600,true,100,1
mine,222,994,mpd.slice.91000-91999.json,91994,1505347200,false,159,1
HAPPY,222,540,mpd.slice.93000-93999.json,93540,1494374400,false,182,1
Happy Place,222,277,mpd.slice.94000-94999.json,94277,1509062400,false,190,1
Music,222,180,mpd.slice.96000-96999.json,96180,1480636800,false,129,2
Workout,222,464,mpd.slice.96000-96999.json,96464,1509408000,false,184,6
Bro,222,127,mpd.slice.99000-99999.json,99127,1497312000,false,202,1
rock,222,441,mpd.slice.100000-100999.json,100441,1508371200,false,156,1
country,222,740,mpd.slice.100000-100999.json,100740,1509062400,false,148,2
Fall 2015,222,985,mpd.slice.100000-100999.json,100985,1459641600,false,216,1
country,222,50,mpd.slice.102000-102999.json,102050,1506124800,false,151,1
chris,222,133,mpd.slice.104000-104999.json,104133,1468454400,false,74,2
slow jams,222,333,mpd.slice.107000-107999.json,107333,1508630400,false,151,1
Alternative rock,222,694,mpd.slice.107000-107999.json,107694,1508284800,false,156,4
sweet songs ,222,557,mpd.slice.109000-109999.json,109557,1440979200,false,141,2
Alternative music,222,496,mpd.slice.111000-111999.json,111496,1509148800,false,169,1
The Best,222,147,mpd.slice.113000-113999.json,113147,1488499200,false,74,1
Hillsong,222,975,mpd.slice.114000-114999.json,114975,1507161600,false,69,1
Musicals,222,183,mpd.slice.115000-115999.json,115183,1495670400,false,21,1
january '16,222,366,mpd.slice.117000-117999.json,117366,1454198400,false,85,1
Texas Country ,222,505,mpd.slice.118000-118999.json,118505,1509235200,false,102,10
Random,222,902,mpd.slice.119000-119999.json,119902,1442188800,false,164,1
gn,222,943,mpd.slice.119000-119999.json,119943,1503187200,false,58,1
yes,222,236,mpd.slice.121000-121999.json,121236,1509408000,false,107,1
My Music,222,569,mpd.slice.123000-123999.json,123569,1385856000,false,123,2
work,222,307,mpd.slice.125000-125999.json,125307,1508976000,false,188,1
Amber,222,476,mpd.slice.125000-125999.json,125476,1455926400,false,190,1
Alberto,222,573,mpd.slice.127000-127999.json,127573,1442966400,false,201,1
R. Kelly,222,417,mpd.slice.130000-130999.json,130417,1448841600,false,26,1
Rap,222,757,mpd.slice.133000-133999.json,133757,1481673600,false,177,1
Random,222,228,mpd.slice.135000-135999.json,135228,1473552000,false,176,1
edm,222,1,mpd.slice.136000-136999.json,136001,1508803200,false,197,5
punjabi,222,729,mpd.slice.137000-137999.json,137729,1487808000,false,194,1
Gym,222,561,mpd.slice.138000-138999.json,138561,1476748800,false,186,2
My Favorites ,222,499,mpd.slice.139000-139999.json,139499,1403395200,false,159,2
Metal,222,871,mpd.slice.142000-142999.json,142871,1499558400,false,74,1
Throwback!,222,110,mpd.slice.143000-143999.json,143110,1459641600,false,156,4
chill,222,708,mpd.slice.143000-143999.json,143708,1459209600,false,184,2
Once Upon A Time,222,704,mpd.slice.144000-144999.json,144704,1496793600,false,203,1
good mood,222,935,mpd.slice.144000-144999.json,144935,1509408000,false,149,1
groove,222,509,mpd.slice.145000-145999.json,145509,1401148800,false,204,1
Dance,222,837,mpd.slice.149000-149999.json,149837,1503187200,false,182,1
chill,222,227,mpd.slice.157000-157999.json,157227,1506729600,false,140,1
Rap ,222,377,mpd.slice.158000-158999.json,158377,1471910400,false,167,1
Feel Good,222,686,mpd.slice.158000-158999.json,158686,1509148800,false,165,10
Lifting!,222,941,mpd.slice.158000-158999.json,158941,1481673600,false,195,3
Best,222,97,mpd.slice.163000-163999.json,163097,1505347200,false,178,1
2 0 1 6 ,222,230,mpd.slice.163000-163999.json,163230,1459641600,false,127,3
WOKE,222,348,mpd.slice.163000-163999.json,163348,1509062400,false,177,1
Slow Jamz,222,479,mpd.slice.164000-164999.json,164479,1509408000,false,147,1
BEATLES,222,43,mpd.slice.165000-165999.json,165043,1496534400,false,37,1
rap,222,9,mpd.slice.170000-170999.json,170009,1493510400,false,142,1
My music,222,571,mpd.slice.170000-170999.json,170571,1508803200,false,170,1
vic,222,262,mpd.slice.173000-173999.json,173262,1509062400,false,177,1
alejandro,222,774,mpd.slice.173000-173999.json,173774,1504137600,false,214,1
Summer,222,67,mpd.slice.174000-174999.json,174067,1503446400,false,174,1
❤️❤️,222,70,mpd.slice.175000-175999.json,175070,1509321600,false,204,1
Christian Rap,222,381,mpd.slice.175000-175999.json,175381,1377216000,false,22,1
Backyard,222,662,mpd.slice.175000-175999.json,175662,1509062400,false,183,2
tunes,222,731,mpd.slice.175000-175999.json,175731,1508544000,false,164,3
Yeet.,222,499,mpd.slice.178000-178999.json,178499,1508976000,false,168,1
Elite,222,641,mpd.slice.180000-180999.json,180641,1509148800,false,205,1
sad songs,222,380,mpd.slice.182000-182999.json,182380,1508198400,false,133,7
fresh,222,852,mpd.slice.188000-188999.json,188852,1504396800,false,187,1
NUIT,222,780,mpd.slice.189000-189999.json,189780,1503360000,false,146,2
Kayla,222,364,mpd.slice.191000-191999.json,191364,1443225600,false,157,1
Hip hop,222,444,mpd.slice.192000-192999.json,192444,1505520000,false,145,1
my list,222,437,mpd.slice.193000-193999.json,193437,1509235200,false,186,1
Ayyyyy,222,561,mpd.slice.193000-193999.json,193561,1508457600,false,159,1
BLEH!!,222,570,mpd.slice.193000-193999.json,193570,1497916800,true,152,2
Indie,222,62,mpd.slice.194000-194999.json,194062,1508544000,false,181,1
Rock,222,976,mpd.slice.195000-195999.json,195976,1508976000,false,131,1
focus,222,113,mpd.slice.196000-196999.json,196113,1509321600,false,77,1
Christian,222,765,mpd.slice.196000-196999.json,196765,1509321600,false,142,1
work playlist,222,969,mpd.slice.198000-198999.json,198969,1484352000,false,50,2
PLAYLIST,222,430,mpd.slice.203000-203999.json,203430,1509321600,false,191,4
Music,222,249,mpd.slice.205000-205999.json,205249,1509235200,false,194,1
good vibez,222,686,mpd.slice.205000-205999.json,205686,1509148800,false,181,1
metal,222,871,mpd.slice.205000-205999.json,205871,1444953600,true,20,1
current favorites,222,104,mpd.slice.206000-206999.json,206104,1507766400,false,202,1
Cancun,222,113,mpd.slice.206000-206999.json,206113,1501632000,false,114,1
Rap,222,479,mpd.slice.209000-209999.json,209479,1498176000,false,108,1
bops,222,670,mpd.slice.209000-209999.json,209670,1508889600,false,194,1
Guilty Pleasures,222,317,mpd.slice.211000-211999.json,211317,1480032000,false,196,4
rad ,222,912,mpd.slice.211000-211999.json,211912,1509062400,false,185,2
february,222,58,mpd.slice.214000-214999.json,214058,1461196800,false,127,2
Celia,222,691,mpd.slice.214000-214999.json,214691,1509321600,false,168,1
pantera,222,515,mpd.slice.215000-215999.json,215515,1439769600,false,50,5
my music,222,96,mpd.slice.216000-216999.json,216096,1457308800,false,170,2
Chillin like a Villain,222,818,mpd.slice.216000-216999.json,216818,1507852800,false,194,1
old school,222,485,mpd.slice.217000-217999.json,217485,1445212800,false,171,1
Drew,222,894,mpd.slice.219000-219999.json,219894,1494720000,false,131,3
Disney,222,56,mpd.slice.220000-220999.json,220056,1500681600,false,76,1
Sunny Day,222,167,mpd.slice.220000-220999.json,220167,1454025600,false,25,1
*actual music*,222,305,mpd.slice.222000-222999.json,222305,1467244800,false,152,2
Hammock ,222,520,mpd.slice.223000-223999.json,223520,1508112000,false,160,3
Lit,222,874,mpd.slice.223000-223999.json,223874,1509062400,false,117,5
new workout,222,113,mpd.slice.225000-225999.json,225113,1506988800,false,200,1
paulo,222,721,mpd.slice.225000-225999.json,225721,1475193600,false,67,1
 Motown,222,622,mpd.slice.226000-226999.json,226622,1509062400,false,156,1
Procrastination,222,487,mpd.slice.228000-228999.json,228487,1495065600,false,197,1
Get pumped,222,534,mpd.slice.228000-228999.json,228534,1509321600,false,99,2
Throwbacks,222,806,mpd.slice.228000-228999.json,228806,1478563200,false,182,2
90s Party,222,445,mpd.slice.229000-229999.json,229445,1332460800,false,178,3
awesomeness,222,116,mpd.slice.230000-230999.json,230116,1509235200,false,202,1
coffee,222,573,mpd.slice.233000-233999.json,233573,1509408000,false,150,14
🖕🏻,222,575,mpd.slice.237000-237999.json,237575,1484006400,false,189,1
All in One,222,526,mpd.slice.238000-238999.json,238526,1508284800,false,172,1
Gospel,222,575,mpd.slice.238000-238999.json,238575,1476057600,false,61,1
Rap,222,171,mpd.slice.240000-240999.json,240171,1507766400,false,139,2
Car,222,178,mpd.slice.240000-240999.json,240178,1463616000,false,159,1
throwbacks ,222,595,mpd.slice.240000-240999.json,240595,1503360000,false,167,3
bangers only ,222,647,mpd.slice.240000-240999.json,240647,1451088000,false,167,4
long car rides ,222,880,mpd.slice.240000-240999.json,240880,1465171200,false,121,4
Todays hits,222,284,mpd.slice.242000-242999.json,242284,1442361600,false,173,3
stuff,222,963,mpd.slice.242000-242999.json,242963,1507766400,false,134,1
mexican,222,418,mpd.slice.243000-243999.json,243418,1507420800,false,165,2
Black,222,215,mpd.slice.244000-244999.json,244215,1506816000,false,138,1
EDM,222,123,mpd.slice.248000-248999.json,248123,1508803200,false,201,1
Worship,222,344,mpd.slice.249000-249999.json,249344,1432512000,false,31,2
WORK OUT ,222,199,mpd.slice.252000-252999.json,252199,1466380800,true,67,1
Instrumental ,222,909,mpd.slice.253000-253999.json,253909,1509321600,false,115,1
Sleep😴,222,893,mpd.slice.254000-254999.json,254893,1509321600,false,190,1
Good jams,222,565,mpd.slice.255000-255999.json,255565,1509321600,false,139,2
Punk,222,989,mpd.slice.255000-255999.json,255989,1371859200,false,148,1
TX Country,222,342,mpd.slice.258000-258999.json,258342,1423699200,false,124,1
AC/DC,222,678,mpd.slice.259000-259999.json,259678,1435795200,false,22,1
bumpin ,222,953,mpd.slice.260000-260999.json,260953,1509062400,false,169,1
Rap,222,163,mpd.slice.262000-262999.json,262163,1468454400,false,118,5
cuba,222,431,mpd.slice.264000-264999.json,264431,1499990400,false,64,1
Write,222,570,mpd.slice.264000-264999.json,264570,1431907200,false,40,2
Party,222,267,mpd.slice.265000-265999.json,265267,1455494400,false,156,5
Car Mix,222,886,mpd.slice.268000-268999.json,268886,1508544000,false,184,2
Gothic,222,294,mpd.slice.272000-272999.json,272294,1418169600,false,155,5
Happy,222,282,mpd.slice.273000-273999.json,273282,1481241600,false,181,2
EDM,222,635,mpd.slice.274000-274999.json,274635,1496361600,false,172,2
2015,222,284,mpd.slice.276000-276999.json,276284,1451520000,false,195,1
Music,222,817,mpd.slice.276000-276999.json,276817,1509235200,false,177,2
☔️,222,455,mpd.slice.277000-277999.json,277455,1445472000,false,162,3
Bleh,222,792,mpd.slice.278000-278999.json,278792,1506902400,false,128,1
Gym.,222,755,mpd.slice.279000-279999.json,279755,1500336000,false,170,2
Trap,222,191,mpd.slice.280000-280999.json,280191,1509408000,false,200,2
Female artists,222,479,mpd.slice.282000-282999.json,282479,1463961600,false,155,1
Pregame,222,691,mpd.slice.282000-282999.json,282691,1477440000,false,184,2
2014,222,202,mpd.slice.283000-283999.json,283202,1464739200,false,192,3
Español,222,386,mpd.slice.287000-287999.json,287386,1483833600,false,175,3
